172.26.32.3;TO_QUILICURA_MRB_13H001_1/2/1;0.0.13.25;1;65000
172.26.32.3;TO_ECONO_SAN_LUIS_13961_1/1/1;0.0.13.25;Point;0
172.26.32.3;TO_LAMPA_RIBEIRO_23091_1/1/1;0.0.13.25;1;20000
172.26.32.3;TO_M_MATTECE_33416_1/1/1;0.0.13.25;Point;0
172.26.32.3;TO_OJOS_DEL_SALADO_23_815_1/1/1;0.0.13.25;1;0
172.26.32.3;TO_SALOMON_2_QUIL_13445_1/1/1;0.0.13.25;Point;0
172.26.32.3;TO_HOTEL_HILTON_23357_1/1/1;0.0.13.25;1;0
172.26.32.3;TO_CONCERT_HR_A_13006_LAG-1;0.0.13.25;Point;0
172.26.41.11;system;0.0.13.23;1;0
172.26.41.11;BC_23N247_loopback;0.0.13.23;Broadcast;0
172.26.41.11;TO_COLINA_13043_1/1/3;0.0.13.23;1;0
172.26.41.11;TO_COLINA_NORTE_13412_1/1/1;0.0.13.23;Broadcast;0
172.26.32.29;system;0.0.13.25;1;0
172.26.32.29;TO_SALTO_RINCONAD_13839_1/1/2;0.0.13.25;Broadcast;0
172.26.32.29;TO_PUNTA_MOCHA_23393_1/1/1;0.0.13.25;1;0
172.26.32.29;BC_23D630_loopback;0.0.13.25;Point;0
172.26.41.6;system;0.0.13.23;1;0
172.26.41.6;TO_COLINA_SUR_13309_1/1/2;0.0.13.23;Broadcast;0
172.26.41.6;TO_COLINA_CIU_CSR_13646_1/1/1;0.0.13.23;1;0
172.26.41.6;BC_13181_loopback;0.0.13.23;Point;0
172.26.41.15;system;0.0.13.23;1;0
172.26.41.15;TO_COLINA_13043_1/1/2;0.0.13.23;Broadcast;0
172.26.41.15;BC_13300_loopback;0.0.13.23;1;0
172.26.32.31;system;0.0.13.25;1;0
172.26.32.31;SR7_QUILICURA_MR_A_13H001_1/1/7;0.0.13.25;Broadcast;0
172.26.32.31;TO_BODEGA_SN_FRANCIS_23207_1/1/1;0.0.13.25;1;0
