172.26.32.1;TO_CSR_PUNTA_MOCHA_23393;172.26.32.20;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.34.115;TO_CONDOR_HRB_15007_IW05_2017;192.168.239.5;Disabled;N/A;Disabled;N/A;2088;IGP;Up;;;Up;Up
172.26.34.115;TO_CONDOR_HRA_15007_IW05_2017;172.26.34.1;Disabled;N/A;Disabled;N/A;2088;IGP;Up;;;Up;Up
172.26.32.1;TO_PLAZA_NORTE_CORP_13537;172.26.32.219;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.34.115;TO_CONCERT_HR_A_13006;172.26.32.1;Enabled;Disabled;Enabled;One-to-one;2088;TO_CONCERT_HR_A_13006;Up;;;Up;Up
172.26.34.115;TO_CONCERT_HR_B_13006;172.26.32.2;Enabled;Disabled;Enabled;One-to-one;2088;TO_CONCERT_HR_B_13006;Up;;;Up;Up
172.26.32.1;TO_SALTO_PRUEBA_INC;172.26.39.1;Enabled;Disabled;Enabled;Facility;1550;IGP;Up;;;Up;Up
172.26.32.27;TO_CONCERT_HR_A_13006;172.26.32.1;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.32.27;TO_CONCERT_HR_B_13006;172.26.32.2;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.32.1;to_SR7_EL_SALTO_II_HR_A_13069;172.26.39.1;Enabled;Disabled;Enabled;Facility;1550;IGP;Up;;;Up;Up
172.26.32.1;to_SR7_EL_SALTO_II_HR_B_13069;172.26.39.2;Enabled;Disabled;Enabled;Facility;1550;IGP;Up;;;Up;Up
172.26.32.1;TO_CSR_ESPACIO_RIESCO_13i026;172.26.32.18;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.32.1;TO_SUC_CLARO_MALL_P_NORTE_13i145;172.26.32.214;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.32.1;to_SR7_CONDOR_HRA_15007;172.26.34.1;Enabled;Disabled;Enabled;Facility;1982;IGP;Up;;;Up;Up
172.26.32.1;to_SR7_CONDOR_HRB_15007;192.168.239.5;Enabled;Disabled;Enabled;Facility;1990;IGP;Up;;;Up;Up
172.26.32.28;TO_CONCERT_HR_A_13006;172.26.32.1;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.32.1;TO_CSR_QUILICURA_CORP_13004;172.26.32.215;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
172.26.32.28;TO_CONCERT_HR_B_13006;172.26.32.2;Enabled;Disabled;Enabled;One-to-one;2088;IGP;Up;;;Up;Up
