172.26.33.200;139891008;master;120;true;15056;15056;0;15057;1
172.26.33.200;139891009;master;120;true;15056;15056;0;15057;1
172.26.33.200;139891010;master;120;true;15056;15056;0;15057;1
172.26.33.22;135981001;master;120;true;670;670;0;795;1
172.26.33.22;135981002;master;120;true;670;670;0;795;1
172.26.33.22;135987001;master;120;true;670;670;0;795;1
172.26.33.221;135281001;master;120;true;10952;10952;0;10953;1
172.26.33.221;135281002;master;120;true;10952;10952;0;10953;1
172.26.33.23;138791001;master;120;true;671;671;0;796;1
172.26.33.23;138791002;master;120;true;671;671;0;796;1
172.26.33.24;139851002;master;120;true;672;672;0;797;1
172.26.33.24;139851003;master;120;true;672;672;0;797;1
172.26.33.26;139661002;master;120;true;674;674;0;799;1
172.26.33.26;139661003;master;120;true;674;674;0;799;1
172.26.33.224;130261001;master;120;true;15082;15082;0;15083;1
172.26.33.25;132471001;master;120;true;673;673;0;798;1
172.26.33.25;132471002;master;120;true;673;673;0;798;1
172.26.33.166;335191001;master;120;true;2842;2842;0;2843;1
172.26.33.28;139951001;master;120;true;10292;10292;0;10293;1
172.26.33.28;139951002;master;120;true;10292;10292;0;10293;1
172.26.33.29;136441001;master;120;true;10286;10286;0;10287;1
172.26.33.29;136441002;master;120;true;10286;10286;0;10287;1
172.26.33.27;137491003;master;120;true;675;675;0;800;1
172.26.33.27;137491004;master;120;true;675;675;0;800;1
172.26.33.38;135161003;master;120;true;686;686;0;811;1
172.26.33.38;135161004;master;120;true;686;686;0;811;1
172.26.33.34;136781001;master;120;true;682;682;0;807;1
172.26.33.34;136781002;master;120;true;682;682;0;807;1
172.26.33.35;230311002;master;120;true;683;683;0;808;1
172.26.33.35;230311003;master;120;true;683;683;0;808;1
172.26.33.41;239151001;master;120;true;689;689;0;814;1
172.26.33.146;131771001;master;120;true;2787;2787;0;2817;1
172.26.33.36;137451002;master;120;true;684;684;0;809;1
172.26.33.36;137451003;master;120;true;684;684;0;809;1
172.26.33.43;134091003;master;120;true;691;691;0;816;1
172.26.33.43;134091004;master;120;true;15565;15565;0;16565;1
172.26.33.44;137211003;master;120;true;692;692;0;817;1
172.26.33.44;137211004;master;120;true;692;692;0;817;1
172.26.33.46;138841001;master;120;true;694;694;0;819;1
172.26.33.46;138841002;master;120;true;694;694;0;819;1
172.26.33.46;138847001;master;120;true;694;694;0;819;1
172.26.33.42;135651001;master;120;true;690;690;0;815;1
172.26.33.42;135651006;master;120;true;690;690;0;815;1
172.26.33.42;135651007;master;120;true;690;690;0;815;1
172.26.33.42;135651008;master;120;true;690;690;0;815;1
172.26.33.48;231411002;master;120;true;10158;10158;0;10159;1
172.26.33.31;136341001;master;120;true;679;679;0;804;1
172.26.33.31;136341002;master;120;true;679;679;0;804;1
172.26.33.31;136341003;master;120;true;679;679;0;804;1
172.26.33.31;136341004;master;120;true;679;679;0;804;1
172.26.33.31;136341005;master;120;true;679;679;0;804;1
172.26.33.47;132461002;master;120;true;695;695;0;820;1
172.26.33.47;132461003;master;120;true;695;695;0;820;1
172.26.33.51;139721004;master;120;true;699;699;0;824;1
172.26.33.33;132331001;master;120;true;681;681;0;806;1
172.26.33.33;132331002;master;120;true;681;681;0;806;1
172.26.33.33;132331003;master;120;true;681;681;0;806;1
