172.26.37.20;10;10.52.120.213;d4:e3:3f:69:c9:e9;Oth[I];TO_eNodeB_13L959
172.26.37.20;10;10.52.120.214;d6:ef:cd:db:9d:94;Dyn[I];TO_eNodeB_13L959
172.26.35.141;50;10.52.65.150;d8:ef:cd:55:33:cf;Dyn[I];TO_eNodeB_13L071
172.26.37.19;50;10.52.124.10;60:a8:fe:1a:8f:f2;Dyn[I];TO_eNodeB_13L085
172.26.37.20;50;10.52.124.213;d4:e3:3f:69:c9:e9;Oth[I];TO_eNodeB_13L959
172.26.37.20;50;10.52.124.214;d6:ef:cd:db:9d:94;Dyn[I];TO_eNodeB_13L959
172.26.37.23;10;10.52.120.145;d4:e3:3f:03:44:15;Oth[I];TO_eNodeB_13L759
172.26.37.23;10;10.52.120.146;60:a8:fe:5c:c0:83;Dyn[I];TO_eNodeB_13L759
172.26.37.23;50;10.52.124.145;d4:e3:3f:03:44:15;Oth[I];TO_eNodeB_13L759
172.26.37.23;50;10.52.124.146;60:a8:fe:5c:c0:83;Dyn[I];TO_eNodeB_13L759
172.26.37.24;10;10.52.120.217;d4:e3:3f:03:40:0b;Oth[I];TO_eNodeB_13K971
172.26.37.23;50;10.208.64.29;00:40:43:6f:12:18;Dyn[I];TO_NodeB_13W759
172.26.37.24;10;10.52.120.218;d6:ef:cd:79:e8:e9;Dyn[I];TO_eNodeB_13K971
172.26.37.23;50;10.208.64.30;d4:e3:3f:03:44:13;Oth[I];TO_NodeB_13W759
172.26.37.23;50;10.208.64.49;00:40:43:a2:6b:07;Dyn[I];TO_NodeB_13X759
172.26.37.21;10;10.52.122.73;d4:e3:3f:8a:6e:bb;Oth[I];TO_eNodeB_13K842
172.26.37.23;50;10.208.64.50;d4:e3:3f:03:44:13;Oth[I];TO_NodeB_13X759
172.26.37.21;10;10.52.122.74;d6:ef:cd:d9:65:16;Dyn[I];TO_eNodeB_13K842
172.26.37.24;50;10.52.124.217;d4:e3:3f:03:40:0b;Oth[I];TO_eNodeB_13K971
172.26.37.190;10;10.52.60.17;38:52:1a:e3:3e:85;Oth[I];TO_eNodeB_13028
172.26.37.24;50;10.52.124.218;d6:ef:cd:79:e8:e9;Dyn[I];TO_eNodeB_13K971
172.26.37.190;10;10.52.60.18;60:a8:fe:d0:ba:2c;Dyn[I];TO_eNodeB_13028
172.26.37.21;50;10.52.126.73;d4:e3:3f:8a:6e:bb;Oth[I];TO_eNodeB_13K842
172.26.37.191;10;10.52.60.121;50:40:61:73:56:60;Oth[I];TO_eNodeB_13L798
172.26.37.23;100;10.207.192.29;d4:e3:3f:03:44:13;Oth[I];TO_NodeB_13W759
172.26.37.191;10;10.52.60.122;d8:ef:cd:4c:08:b3;Dyn[I];TO_eNodeB_13L798
172.26.37.21;50;10.52.126.74;d6:ef:cd:d9:65:16;Dyn[I];TO_eNodeB_13K842
172.26.37.190;50;10.52.64.17;38:52:1a:e3:3e:85;Oth[I];TO_eNodeB_13028
172.26.37.23;100;10.207.192.30;00:40:43:6f:12:18;Dyn[I];TO_NodeB_13W759
172.26.37.191;50;10.52.64.121;50:40:61:73:56:60;Oth[I];TO_eNodeB_13L798
172.26.37.190;50;10.52.64.18;60:a8:fe:d0:ba:2c;Dyn[I];TO_eNodeB_13028
172.26.37.23;100;10.207.192.49;d4:e3:3f:03:44:13;Oth[I];TO_NodeB_13X759
172.26.37.191;50;10.52.64.122;d8:ef:cd:4c:08:b3;Dyn[I];TO_eNodeB_13L798
172.26.37.23;100;10.207.192.50;00:40:43:a2:6b:07;Dyn[I];TO_NodeB_13X759
172.26.37.22;10;10.52.120.29;d4:e3:3f:03:5c:51;Oth[I];TO_eNodeB_13L230
172.26.37.22;10;10.52.120.30;60:a8:fe:cb:ed:50;Dyn[I];TO_eNodeB_13L230
172.26.37.22;50;10.52.124.29;d4:e3:3f:03:5c:51;Oth[I];TO_eNodeB_13L230
172.26.37.22;50;10.52.124.30;60:a8:fe:cb:ed:50;Dyn[I];TO_eNodeB_13L230
172.26.37.22;50;10.49.12.17;d4:e3:3f:03:5c:4d;Oth[I];TO_BTS_13_230
172.26.37.22;50;10.49.12.18;00:40:43:a1:85:b9;Dyn[I];TO_BTS_13_230
172.26.37.22;200;10.48.12.17;d4:e3:3f:03:5c:4d;Oth[I];TO_BTS_13_230
172.26.37.22;200;10.48.12.18;00:40:43:a1:85:b9;Dyn[I];TO_BTS_13_230
172.26.37.26;10;10.52.120.21;d4:e3:3f:58:f0:31;Oth[I];TO_eNodeB_13L120
172.26.37.26;10;10.52.120.22;60:a8:fe:cb:e7:80;Dyn[I];TO_eNodeB_13L120
172.26.37.26;50;10.52.124.21;d4:e3:3f:58:f0:31;Oth[I];TO_eNodeB_13L120
172.26.37.26;50;10.52.124.22;60:a8:fe:cb:e7:80;Dyn[I];TO_eNodeB_13L120
172.26.37.27;10;10.52.120.41;d4:e3:3f:02:61:e5;Oth[I];TO_eNodeB_13K435
172.26.37.27;10;10.52.120.42;d6:ef:cd:db:9e:04;Dyn[I];TO_eNodeB_13K435
172.26.37.28;10;10.52.120.5;d4:e3:3f:96:64:57;Oth[I];TO_eNodeB_13L041
172.26.37.28;10;10.52.120.6;60:a8:fe:36:e0:e0;Dyn[I];TO_eNodeB_13L041
172.26.37.27;50;10.52.124.41;d4:e3:3f:02:61:e5;Oth[I];TO_eNodeB_13K435
172.26.37.28;50;10.52.124.5;d4:e3:3f:96:64:57;Oth[I];TO_eNodeB_13L041
172.26.37.27;50;10.52.124.42;d6:ef:cd:db:9e:04;Dyn[I];TO_eNodeB_13K435
172.26.37.28;50;10.52.124.6;60:a8:fe:36:e0:e0;Dyn[I];TO_eNodeB_13L041
172.26.37.25;10;10.52.120.101;d4:e3:3f:81:d5:71;Oth[I];TO_eNodeB_13L0670
172.26.37.25;10;10.52.120.102;60:a8:fe:0c:37:52;Dyn[I];TO_eNodeB_13L0670
172.26.37.25;10;10.52.122.109;d4:e3:3f:81:d5:70;Oth[I];TO_eNodeB_23pL697
172.26.37.25;10;10.52.122.110;d6:ef:cd:ad:fd:1c;Dyn[I];TO_eNodeB_23pL697
172.26.37.29;10;10.52.120.37;d4:e3:3f:b2:6d:c1;Oth[I];TO_eNodeB_13K404
172.26.37.29;10;10.52.120.38;d8:ef:cd:52:19:9b;Dyn[I];TO_eNodeB_13K404
172.26.37.25;50;10.52.124.101;d4:e3:3f:81:d5:71;Oth[I];TO_eNodeB_13L670
172.26.37.29;50;10.52.124.37;d4:e3:3f:b2:6d:c1;Oth[I];TO_eNodeB_13K404
172.26.37.29;50;10.52.124.38;d8:ef:cd:52:19:9b;Dyn[I];TO_eNodeB_13K404
172.26.37.25;50;10.52.124.102;60:a8:fe:0c:37:52;Dyn[I];TO_eNodeB_13L670
172.26.37.25;50;10.52.126.109;d4:e3:3f:81:d5:70;Oth[I];TO_eNodeB_23pL697
172.26.37.25;50;10.52.126.110;d6:ef:cd:ad:fd:1c;Dyn[I];TO_eNodeB_23pL697
172.26.37.32;10;10.52.120.61;98:b0:39:23:cf:48;Oth[I];TO_eNodeB_13L512
172.26.37.34;10;10.52.120.141;d4:e3:3f:86:20:11;Oth[I];TO_eNodeB_13L754
172.26.37.32;10;10.52.120.62;60:a8:fe:ce:63:4d;Dyn[I];TO_eNodeB_13L512
172.26.37.34;10;10.52.120.142;60:a8:fe:1d:7b:a2;Dyn[I];TO_eNodeB_13L754
172.26.37.32;50;10.52.124.61;98:b0:39:23:cf:48;Oth[I];TO_eNodeB_13L512
172.26.37.34;50;10.52.124.141;d4:e3:3f:86:20:11;Oth[I];TO_eNodeB_13L754
172.26.37.32;50;10.52.124.62;60:a8:fe:ce:63:4d;Dyn[I];TO_eNodeB_13L512
172.26.37.34;50;10.52.124.142;60:a8:fe:1d:7b:a2;Dyn[I];TO_eNodeB_13L754
172.26.37.30;10;10.52.120.185;d4:e3:3f:71:60:b3;Oth[I];TO_eNodeB_13L832
172.26.37.30;10;10.52.120.186;00:0f:bb:e2:bf:71;Dyn[I];TO_eNodeB_13L832
172.26.37.30;50;10.52.124.185;d4:e3:3f:71:60:b3;Oth[I];TO_eNodeB_13L832
172.26.37.30;50;10.52.124.186;00:0f:bb:e2:bf:71;Dyn[I];TO_eNodeB_13L832
172.26.37.31;10;10.52.120.89;d4:e3:3f:05:00:5e;Oth[I];TO_eNodeB_13L621
172.26.37.31;10;10.52.120.90;d6:ef:cd:d9:ec:e9;Dyn[I];TO_eNodeB_13L621
172.26.37.31;50;10.52.124.89;d4:e3:3f:05:00:5e;Oth[I];TO_eNodeB_13L621
172.26.37.31;50;10.52.124.90;d6:ef:cd:d9:ec:e9;Dyn[I];TO_eNodeB_13L621
172.26.37.31;50;10.49.12.81;d4:e3:3f:05:00:5f;Oth[I];TO_BTS_2G_13_621
172.26.37.31;50;10.49.12.82;d8:ef:cd:69:57:c3;Dyn[I];TO_BTS_2G_13_621
172.26.37.31;200;10.48.12.81;d4:e3:3f:05:00:5f;Oth[I];TO_BTS_13_621
172.26.37.31;200;10.48.12.82;d8:ef:cd:69:57:c3;Dyn[I];TO_BTS_13_621
172.26.37.35;10;10.52.120.117;14:3e:60:c2:24:a9;Oth[I];TO_eNodeB_13L730
172.26.37.35;10;10.52.120.118;00:0f:bb:a4:62:c9;Dyn[I];TO_eNodeB_13L730
172.26.37.35;50;10.52.124.117;14:3e:60:c2:24:a9;Oth[I];TO_eNodeB_13L730
172.26.37.35;50;10.52.124.118;00:0f:bb:a4:62:c9;Dyn[I];TO_eNodeB_13L730
172.26.37.35;50;10.49.12.93;14:3e:60:c2:24:a7;Oth[I];TO_BTS_2G_13_730
172.26.37.35;50;10.49.12.94;48:ec:5b:99:47:ea;Dyn[I];TO_BTS_2G_13_730
172.26.37.80;10;10.52.180.241;84:db:fc:55:77:99;Oth[I];TO_eNodeB_23L687
172.26.37.102;50;10.208.65.113;d8:ef:cd:54:d1:8c;Dyn[I];TO_NodeB_23D642
172.26.37.80;10;10.52.180.242;d6:ef:cd:d9:ee:49;Dyn[I];TO_eNodeB_23L687
172.26.37.102;50;10.208.65.114;1c:ea:1b:e4:f4:1b;Oth[I];TO_NodeB_23D642
172.26.37.35;200;10.48.12.93;14:3e:60:c2:24:a7;Oth[I];TO_BTS_13_730
172.26.37.35;200;10.48.12.94;48:ec:5b:99:47:ea;Dyn[I];TO_BTS_13_730
172.26.37.80;50;10.52.184.241;84:db:fc:55:77:99;Oth[I];TO_eNodeB_23L687
172.26.37.102;100;10.207.193.113;1c:ea:1b:e4:f4:1b;Oth[I];TO_NodeB_23D642
172.26.37.80;50;10.52.184.242;d6:ef:cd:d9:ee:49;Dyn[I];TO_eNodeB_23L687
172.26.37.102;100;10.207.193.114;d8:ef:cd:54:d1:8c;Dyn[I];TO_NodeB_23D642
172.26.35.78;10;10.52.121.237;bc:6b:4d:11:fb:3f;Oth[I];TO_eNodeB_13L116
172.26.35.78;10;10.52.121.238;d8:ef:cd:74:59:84;Dyn[I];TO_eNodeB_13L116
172.26.35.78;50;10.52.125.237;bc:6b:4d:11:fb:3f;Oth[I];TO_eNodeB_13L116
172.26.35.78;50;10.52.125.238;d8:ef:cd:74:59:84;Dyn[I];TO_eNodeB_13L116
172.26.37.101;10;10.52.121.209;0c:54:b9:ae:55:3f;Oth[I];TO_eNodeB_23K584
172.26.37.101;10;10.52.121.210;d8:ef:cd:29:f6:23;Dyn[I];TO_eNodeB_23K584
172.26.37.101;50;10.52.125.209;0c:54:b9:ae:55:3f;Oth[I];TO_eNodeB_23K584
172.26.37.101;50;10.52.125.210;d8:ef:cd:29:f6:23;Dyn[I];TO_eNodeB_23K584
172.26.37.36;10;10.52.120.125;d4:e3:3f:8c:d4:ab;Oth[I];TO_eNodeB_13L736
172.26.37.111;10;10.52.122.33;94:b8:19:f2:8a:6f;Oth[I];TO_eNodeB_23L428
172.26.37.37;10;10.52.120.17;14:3e:60:a7:af:27;Oth[I];TO_eNodeB_13L094
172.26.37.36;10;10.52.120.126;60:a8:fe:cb:ec:20;Dyn[I];TO_eNodeB_13L736
172.26.37.111;10;10.52.122.34;d8:ef:cd:54:2f:f8;Dyn[I];TO_eNodeB_23L428
172.26.37.37;10;10.52.120.18;d8:ef:cd:74:b7:c7;Dyn[I];TO_eNodeB_13L094
172.26.37.36;10;10.52.121.153;d4:e3:3f:8c:d4:a8;Oth[I];TO_eNodeB_13N736
172.26.37.37;10;10.52.122.121;14:3e:60:a7:af:23;Oth[I];TO_eNodeB_23pL904
172.26.37.36;10;10.52.121.154;60:a8:fe:cc:0b:61;Dyn[I];TO_eNodeB_13N736
172.26.37.37;10;10.52.122.122;d6:ef:cd:61:47:9c;Dyn[I];TO_eNodeB_23pL904
172.26.37.111;50;10.52.126.33;94:b8:19:f2:8a:6f;Oth[I];TO_eNodeB_23L428
172.26.37.113;10;10.52.122.1;04:c2:41:80:80:3f;Oth[I];TO_eNodeB_23L640
172.26.37.111;50;10.52.126.34;d8:ef:cd:54:2f:f8;Dyn[I];TO_eNodeB_23L428
172.26.37.45;10;10.52.120.225;d4:e3:3f:6e:fe:cd;Oth[I];TO_eNodeB_13L992
172.26.37.113;10;10.52.122.2;d8:ef:cd:0e:b9:f4;Dyn[I];TO_eNodeB_23L640
172.26.37.39;10;10.52.120.129;d4:e3:3f:8f:67:09;Oth[I];TO_eNodeB_13L743
172.26.37.45;10;10.52.120.226;60:a8:fe:82:8c:67;Dyn[I];TO_eNodeB_13L992
172.26.37.36;50;10.52.124.125;d4:e3:3f:8c:d4:ab;Oth[I];TO_eNodeB_13L736
172.26.37.37;50;10.52.124.17;14:3e:60:a7:af:27;Oth[I];TO_eNodeB_13L094
172.26.37.39;10;10.52.120.130;60:a8:fe:5d:c3:33;Dyn[I];TO_eNodeB_13L743
172.26.37.39;10;10.52.122.125;d4:e3:3f:8f:67:05;Oth[I];TO_eNodeB_23pL904_II
172.26.37.36;50;10.52.124.126;60:a8:fe:cb:ec:20;Dyn[I];TO_eNodeB_13L736
172.26.37.113;50;10.52.126.1;04:c2:41:80:80:3f;Oth[I];TO_eNodeB_23L640
172.26.37.37;50;10.52.124.18;d8:ef:cd:74:b7:c7;Dyn[I];TO_eNodeB_13L094
172.26.37.37;50;10.52.126.121;14:3e:60:a7:af:23;Oth[I];TO_NodeB_23pL904
172.26.37.36;50;10.52.125.153;d4:e3:3f:8c:d4:a8;Oth[I];TO_eNodeB_13N736
172.26.37.113;50;10.52.126.2;d8:ef:cd:0e:b9:f4;Dyn[I];TO_eNodeB_23L640
172.26.37.37;50;10.52.126.122;d6:ef:cd:61:47:9c;Dyn[I];TO_NodeB_23pL904
172.26.37.45;50;10.52.124.225;d4:e3:3f:6e:fe:cd;Oth[I];TO_eNodeB_13L992
172.26.37.47;10;10.52.120.153;d4:e3:3f:6f:1f:1d;Oth[I];TO_eNodeB_13N761
172.26.37.39;50;10.52.124.129;d4:e3:3f:8f:67:09;Oth[I];TO_eNodeB_13L743
172.26.37.36;50;10.52.125.154;60:a8:fe:cc:0b:61;Dyn[I];TO_eNodeB_13N736
172.26.37.45;50;10.52.124.226;60:a8:fe:82:8c:67;Dyn[I];TO_eNodeB_13L992
172.26.37.47;10;10.52.120.154;d8:ef:cd:0c:89:86;Dyn[I];TO_eNodeB_13N761
172.26.37.39;50;10.52.124.130;60:a8:fe:5d:c3:33;Dyn[I];TO_eNodeB_13L743
172.26.37.45;50;10.208.64.17;00:0f:bb:89:90:11;Dyn[I];TO_NodeB_13W992
172.26.37.39;50;10.52.126.125;d4:e3:3f:8f:67:05;Oth[I];TO_NodeB_23pL904_II
172.26.37.45;50;10.208.64.18;d4:e3:3f:6e:fe:cb;Oth[I];TO_NodeB_13W992
172.26.37.47;50;10.52.124.153;d4:e3:3f:6f:1f:1d;Oth[I];TO_eNodeB_13N761
172.26.37.45;50;10.208.64.37;00:40:43:6e:a1:f5;Dyn[I];TO_NodeB_13X992
172.26.37.45;50;10.208.64.38;d4:e3:3f:6e:fe:cb;Oth[I];TO_NodeB_13X992
172.26.37.47;50;10.52.124.154;d8:ef:cd:0c:89:86;Dyn[I];TO_eNodeB_13N761
172.26.37.45;100;10.207.192.17;d4:e3:3f:6e:fe:cb;Oth[I];TO_NodeB_13W992
172.26.37.112;10;10.52.122.53;50:40:61:72:a7:5f;Oth[I];TO_eNodeB_33L060
172.26.37.45;100;10.207.192.18;00:0f:bb:89:90:11;Dyn[I];TO_NodeB_13W992
172.26.37.112;10;10.52.122.54;d8:ef:cd:13:c8:b9;Dyn[I];TO_eNodeB_33L060
172.26.37.49;10;10.52.120.133;d4:e3:3f:8f:2a:73;Oth[I];TO_eNodeB_13L746
172.26.37.45;100;10.207.192.37;d4:e3:3f:6e:fe:cb;Oth[I];TO_NodeB_13X992
172.26.37.49;10;10.52.120.134;60:a8:fe:cb:f0:70;Dyn[I];TO_eNodeB_13L746
172.26.37.45;100;10.207.192.38;00:40:43:6e:a1:f5;Dyn[I];TO_NodeB_13X992
172.26.37.112;50;10.52.126.53;50:40:61:72:a7:5f;Oth[I];TO_eNodeB_33L060
172.26.37.112;50;10.52.126.54;d8:ef:cd:13:c8:b9;Dyn[I];TO_eNodeB_33L060
172.26.37.49;50;10.52.124.133;d4:e3:3f:8f:2a:73;Oth[I];TO_eNodeB_13L746
172.26.37.49;50;10.52.124.134;60:a8:fe:cb:f0:70;Dyn[I];TO_eNodeB_13L746
172.26.37.49;50;10.208.64.25;60:a8:fe:e8:5c:20;Dyn[I];TO_NodeB_13W746
172.26.37.49;50;10.208.64.26;d4:e3:3f:8f:2a:71;Oth[I];TO_NodeB_13W746
172.26.37.49;50;10.208.64.45;00:40:43:6e:a2:46;Dyn[I];TO_NodeB_13X746
172.26.37.114;10;10.52.122.37;50:40:61:e3:ec:cf;Oth[I];TO_eNodeB_23L639
172.26.37.49;50;10.208.64.46;d4:e3:3f:8f:2a:71;Oth[I];TO_NodeB_13X746
172.26.37.114;10;10.52.122.38;d8:ef:cd:54:4b:c9;Dyn[I];TO_eNodeB_23L639
172.26.37.114;50;10.52.126.37;50:40:61:e3:ec:cf;Oth[I];TO_eNodeB_23L639
172.26.37.49;100;10.207.192.25;d4:e3:3f:8f:2a:71;Oth[I];TO_NodeB_13W746
172.26.37.109;10;10.52.120.229;cc:66:b2:bf:be:7b;Oth[I];TO_eNodeB_23K069
172.26.37.114;50;10.52.126.38;d8:ef:cd:54:4b:c9;Dyn[I];TO_eNodeB_23L639
172.26.37.109;10;10.52.120.230;d6:ef:cd:a1:a9:93;Dyn[I];TO_eNodeB_23K069
172.26.37.49;100;10.207.192.26;60:a8:fe:e8:5c:20;Dyn[I];TO_NodeB_13W746
172.26.37.49;100;10.207.192.45;d4:e3:3f:8f:2a:71;Oth[I];TO_NodeB_13X746
172.26.37.109;50;10.208.64.61;20:78:52:13:e8:bf;Dyn[I];TO_NodeB_23W069
172.26.37.49;100;10.207.192.46;00:40:43:6e:a2:46;Dyn[I];TO_NodeB_13X746
172.26.37.109;50;10.208.64.62;cc:66:b2:bf:be:7c;Oth[I];TO_NodeB_23W069
172.26.37.41;10;10.52.120.109;14:3e:60:b5:fe:95;Oth[I];TO_eNodeB_13L726
172.26.37.109;50;10.208.64.65;d8:ef:cd:42:89:b9;Dyn[I];TO_NodeB_23X069
172.26.37.41;10;10.52.120.110;60:a8:fe:5d:37:53;Dyn[I];TO_eNodeB_13L726
172.26.37.48;10;10.52.120.13;d4:e3:3f:02:82:35;Oth[I];TO_eNodeB_13060
172.26.37.109;50;10.208.64.66;cc:66:b2:bf:be:7c;Oth[I];TO_NodeB_23X069
172.26.37.48;10;10.52.120.14;60:a8:fe:ce:63:6d;Dyn[I];TO_eNodeB_13060
172.26.37.109;50;10.52.124.229;cc:66:b2:bf:be:7b;Oth[I];TO_eNodeB_23K069
172.26.37.41;50;10.52.124.109;14:3e:60:b5:fe:95;Oth[I];TO_eNodeB_13L726
172.26.37.48;50;10.52.124.13;d4:e3:3f:02:82:35;Oth[I];TO_eNodeB_13L060
172.26.37.109;50;10.52.124.230;d6:ef:cd:a1:a9:93;Dyn[I];TO_eNodeB_23K069
172.26.37.48;50;10.52.124.14;60:a8:fe:ce:63:6d;Dyn[I];TO_eNodeB_13L060
172.26.37.41;50;10.52.124.110;60:a8:fe:5d:37:53;Dyn[I];TO_eNodeB_13L726
172.26.37.85;10;10.52.122.85;cc:66:b2:00:bb:3f;Oth[I];TO_eNodeB_33L855
172.26.37.85;10;10.52.122.86;d8:ef:cd:0e:19:c0;Dyn[I];TO_eNodeB_33L855
172.26.37.109;100;10.207.192.61;cc:66:b2:bf:be:7c;Oth[I];TO_NodeB_23W069
172.26.37.5;10;10.52.120.81;d4:e3:3f:04:fc:57;Oth[I];TO_eNodeB_13N592
172.26.37.100;10;10.52.121.149;90:3a:a0:bb:e9:3b;Oth[I];TO_eNodeB_23K498
172.26.37.5;10;10.52.120.82;60:a8:fe:ce:9d:5d;Dyn[I];TO_eNodeB_13N592
172.26.37.109;100;10.207.192.62;20:78:52:13:e8:bf;Dyn[I];TO_NodeB_23W069
172.26.37.50;10;10.52.120.65;d4:e3:3f:81:d1:67;Oth[I];TO_eNodeB_13N513
172.26.37.100;10;10.52.121.150;d8:ef:cd:b9:ec:3d;Dyn[I];TO_eNodeB_23K498
172.26.37.85;50;10.52.126.85;cc:66:b2:00:bb:3f;Oth[I];TO_eNodeB_33L855
172.26.37.50;10;10.52.120.66;d8:ef:cd:6e:2d:02;Dyn[I];TO_eNodeB_13N513
172.26.37.109;100;10.207.192.65;cc:66:b2:bf:be:7c;Oth[I];TO_NodeB_23X069
172.26.37.85;50;10.52.126.86;d8:ef:cd:0e:19:c0;Dyn[I];TO_eNodeB_33L855
172.26.37.5;50;10.52.124.81;d4:e3:3f:04:fc:57;Oth[I];TO_eNodeB_13N592
172.26.37.100;50;10.208.64.189;d8:ef:cd:0b:3e:3d;Dyn[I];TO_NodeB_23D498
172.26.37.109;100;10.207.192.66;d8:ef:cd:42:89:b9;Dyn[I];TO_NodeB_23X069
172.26.37.100;50;10.208.64.190;90:3a:a0:bb:e9:39;Oth[I];TO_NodeB_23D498
172.26.37.5;50;10.52.124.82;60:a8:fe:ce:9d:5d;Dyn[I];TO_eNodeB_13N592
172.26.37.50;50;10.208.64.21;60:a8:fe:cc:1e:51;Dyn[I];TO_NodeB_13W513
172.26.37.50;50;10.208.64.22;d4:e3:3f:81:d1:65;Oth[I];TO_NodeB_13W513
172.26.37.100;50;10.52.125.149;90:3a:a0:bb:e9:3b;Oth[I];TO_eNodeB_23K498
172.26.37.50;50;10.208.64.42;d4:e3:3f:81:d1:65;Oth[I];TO_NodeB_13X513
172.26.37.100;50;10.52.125.150;d8:ef:cd:b9:ec:3d;Dyn[I];TO_eNodeB_23K498
172.26.37.50;50;10.52.124.65;d4:e3:3f:81:d1:67;Oth[I];TO_eNodeB_13N513
172.26.37.50;50;10.52.124.66;d8:ef:cd:6e:2d:02;Dyn[I];TO_eNodeB_13N513
172.26.37.100;100;10.207.192.189;90:3a:a0:bb:e9:39;Oth[I];TO_NodeB_23D498
172.26.37.51;10;10.52.120.1;d4:e3:3f:8f:26:69;Oth[I];TO_eNodeB_13L039
172.26.37.100;100;10.207.192.190;d8:ef:cd:0b:3e:3d;Dyn[I];TO_NodeB_23D498
172.26.37.51;10;10.52.120.2;00:0f:bb:86:62:65;Dyn[I];TO_eNodeB_13L039
172.26.37.52;10;10.52.120.121;d4:e3:3f:89:b8:f9;Oth[I];TO_eNodeB_13L735
172.26.37.50;100;10.207.192.21;d4:e3:3f:81:d1:65;Oth[I];TO_NodeB_13W513
172.26.37.52;10;10.52.120.122;00:0f:bb:60:24:7e;Dyn[I];TO_eNodeB_13L735
172.26.37.51;50;10.52.124.1;d4:e3:3f:8f:26:69;Oth[I];TO_eNodeB_13L039
172.26.37.50;100;10.207.192.22;60:a8:fe:cc:1e:51;Dyn[I];TO_NodeB_13W513
172.26.37.52;50;10.52.124.121;d4:e3:3f:89:b8:f9;Oth[I];TO_eNodeB_13L735
172.26.37.51;50;10.52.124.2;00:0f:bb:86:62:65;Dyn[I];TO_eNodeB_13L039
172.26.37.50;100;10.207.192.41;d4:e3:3f:81:d1:65;Oth[I];TO_NodeB_13X513
172.26.37.52;50;10.52.124.122;00:0f:bb:60:24:7e;Dyn[I];TO_eNodeB_13L735
172.26.37.46;10;10.52.120.33;d4:e3:3f:03:fd:e1;Oth[I];TO_eNodeB_13L088
172.26.37.46;10;10.52.120.34;20:78:52:13:c2:be;Dyn[I];TO_eNodeB_13L088
172.26.37.43;10;10.52.120.73;cc:66:b2:01:a0:40;Oth[I];TO_eNodeB_13571
172.26.37.46;50;10.52.124.33;d4:e3:3f:03:fd:e1;Oth[I];TO_eNodeB_13L088
172.26.37.43;10;10.52.120.74;54:fa:96:e0:03:a2;Dyn[I];TO_eNodeB_13571
172.26.37.55;10;10.52.120.197;d4:e3:3f:69:54:c7;Oth[I];TO_eNodeB_13L851
172.26.37.55;10;10.52.120.198;00:0f:bb:89:30:15;Dyn[I];TO_eNodeB_13L851
172.26.37.46;50;10.52.124.34;20:78:52:13:c2:be;Dyn[I];TO_eNodeB_13L088
172.26.37.46;50;10.49.12.53;d4:e3:3f:03:fd:dd;Oth[I];TO_BTS_13_088
172.26.37.43;50;10.52.124.73;cc:66:b2:01:a0:40;Oth[I];TO_eNodeB_13571
172.26.37.46;50;10.49.12.54;20:78:52:13:f1:bf;Dyn[I];TO_BTS_13_088
172.26.37.56;10;10.52.120.113;d4:e3:3f:8a:32:25;Oth[I];TO_eNodeB_13L729
172.26.37.55;50;10.52.124.197;d4:e3:3f:69:54:c7;Oth[I];TO_eNodeB_13L851
172.26.37.56;10;10.52.120.114;00:0f:bb:60:2c:04;Dyn[I];TO_eNodeB_13L729
172.26.37.43;50;10.52.124.74;54:fa:96:e0:03:a2;Dyn[I];TO_eNodeB_13571
172.26.37.55;50;10.52.124.198;00:0f:bb:89:30:15;Dyn[I];TO_eNodeB_13L851
172.26.37.43;50;10.49.12.85;cc:66:b2:01:a0:45;Oth[I];TO_BTS_2G_13_571
172.26.37.105;10;10.52.121.245;1c:ea:1b:e3:d9:15;Oth[I];TO_eNodeB_13L650
172.26.37.46;200;10.48.12.53;d4:e3:3f:03:fd:dd;Oth[I];TO_BTS_13_088
172.26.37.43;50;10.49.12.86;60:a8:fe:d2:dd:3b;Dyn[I];TO_BTS_2G_13_571
172.26.37.56;50;10.52.124.113;d4:e3:3f:8a:32:25;Oth[I];TO_eNodeB_13L729
172.26.37.105;10;10.52.121.246;d8:ef:cd:50:1e:6e;Dyn[I];TO_eNodeB_13L650
172.26.37.46;200;10.48.12.54;20:78:52:13:f1:bf;Dyn[I];TO_BTS_13_088
172.26.37.56;50;10.52.124.114;00:0f:bb:60:2c:04;Dyn[I];TO_eNodeB_13L729
172.26.37.43;200;10.48.12.85;cc:66:b2:01:a0:45;Oth[I];TO_BTS_2G_13_571
172.26.37.105;50;10.52.125.245;1c:ea:1b:e3:d9:15;Oth[I];TO_eNodeB_13L650
172.26.37.43;200;10.48.12.86;60:a8:fe:d2:dd:3b;Dyn[I];TO_BTS_2G_13_571
172.26.37.105;50;10.52.125.246;d8:ef:cd:50:1e:6e;Dyn[I];TO_eNodeB_13L650
172.26.37.43;1400;172.21.33.9;cc:66:b2:01:a0:46;Oth[I];TO_TN_ERICSSON_LA_AGUADA_3571
172.26.37.43;1400;172.21.33.10;c8:35:b8:9e:7d:3a;Dyn[I];TO_TN_ERICSSON_LA_AGUADA_3571
172.26.37.53;10;10.52.120.137;d4:e3:3f:03:ad:19;Oth[I];TO_eNodeB_13L751
172.26.37.61;50;10.208.64.93;00:40:43:56:fc:0e;Dyn[I];TO_NodeB_13W807
